日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-11-20,'000021,深科技,6.15,6.47,6.12,6.42,6.46,-0.31,-4.7988,0.905,13315162,83192748.62,9048245082.45,9048245082.45,13428
2018-11-19,'000021,深科技,6.46,6.48,6.3,6.33,6.34,0.12,1.8927,0.6828,10045843,64421334.3,9504335484.98,9504335484.98,8688
2018-11-16,'000021,深科技,6.34,6.45,6.2,6.2,6.19,0.15,2.4233,0.9195,13527963,86030842.28,9327784361.42,9327784361.42,10362
2018-11-15,'000021,深科技,6.19,6.2,6.03,6.03,6.05,0.14,2.314,0.643,9460803,58120015.94,9107095456.97,9107095456.97,8124
2018-11-14,'000021,深科技,6.05,6.14,5.98,6.06,6.06,-0.01,-0.165,0.7293,10730303,65048775.9,8901119146.15,8901119146.15,8161
2018-11-13,'000021,深科技,6.06,6.11,5.86,5.93,5.99,0.07,1.1686,0.7649,11253489,67560329.33,8915831739.78,8915831739.78,11177
2018-11-12,'000021,深科技,5.99,6.0,5.65,5.69,5.73,0.26,4.5375,0.7136,10498257,61959848.41,8812843584.37,8812843584.37,9540
2018-11-09,'000021,深科技,5.73,5.77,5.66,5.71,5.75,-0.02,-0.3478,0.4203,6183744,35381904.86,8430316149.99,8430316149.99,6176
2018-11-08,'000021,深科技,5.75,5.82,5.7,5.75,5.7,0.05,0.8772,0.5221,7680843,44322972.33,8459741337.25,8459741337.25,6937
2018-11-07,'000021,深科技,5.7,5.82,5.66,5.67,5.7,0.0,0.0,0.6205,9129338,52496910.86,8386178369.1,8386178369.1,8263
2018-11-06,'000021,深科技,5.7,5.72,5.56,5.66,5.69,0.01,0.1757,0.4732,6962256,39180038.46,8386178369.1,8386178369.1,6745
2018-11-05,'000021,深科技,5.69,5.75,5.6,5.73,5.73,-0.04,-0.6981,0.5911,8696872,49314027.0,8371465775.47,8371465775.47,9108
2018-11-02,'000021,深科技,5.73,5.8,5.5,5.5,5.46,0.27,4.9451,0.9555,14058311,79224276.56,8430316149.99,8430316149.99,10193
2018-11-01,'000021,深科技,5.46,5.58,5.42,5.44,5.39,0.07,1.2987,0.8194,12056201,66267774.56,8033076121.98,8033076121.98,9068
2018-10-31,'000021,深科技,5.39,5.41,5.27,5.27,5.24,0.15,2.8626,0.6148,9045953,48518153.65,7930087966.57,7930087966.57,7093
2018-10-30,'000021,深科技,5.24,5.27,5.13,5.13,5.15,0.09,1.7476,0.3808,5602366,29174466.73,7709399062.12,7709399062.12,4558
2018-10-29,'000021,深科技,5.15,5.24,5.13,5.16,5.21,-0.06,-1.1516,0.2601,3827452,19863224.7,7576985719.45,7576985719.45,3519
2018-10-26,'000021,深科技,5.21,5.31,5.17,5.18,5.16,0.05,0.969,0.3809,5604272,29339156.37,7665261281.23,7665261281.23,4081
2018-10-25,'000021,深科技,5.16,5.17,4.92,5.05,5.2,-0.04,-0.7692,0.4045,5950606,30066512.72,7591698313.08,7591698313.08,4060
2018-10-24,'000021,深科技,5.2,5.27,5.13,5.16,5.2,0.0,0.0,0.3186,4688035,24400540.34,7650548687.6,7650548687.6,3345
2018-10-23,'000021,深科技,5.2,5.33,5.15,5.3,5.32,-0.12,-2.2556,0.427,6282448,32903994.61,7650548687.6,7650548687.6,4505
2018-10-22,'000021,深科技,5.32,5.44,5.07,5.07,5.06,0.26,5.1383,0.7698,11326409,59570979.81,7827099811.16,7827099811.16,7293
2018-10-19,'000021,深科技,5.06,5.06,4.75,4.85,4.91,0.15,3.055,0.507,7459496,36903724.43,7444572376.78,7444572376.78,4492
2018-10-18,'000021,深科技,4.91,5.02,4.89,5.0,5.04,-0.13,-2.5794,0.3225,4745026,23481394.5,7223883472.33,7223883472.33,3243
2018-10-17,'000021,深科技,5.04,5.05,4.92,5.0,4.93,0.11,2.2312,0.3472,5108766,25546958.98,7415147189.52,7415147189.52,3267
2018-10-16,'000021,深科技,4.93,5.12,4.88,5.06,5.03,-0.1,-1.9881,0.366,5384319,26928264.16,7253308659.59,7253308659.59,3258
2018-10-15,'000021,深科技,5.03,5.25,4.97,5.18,5.11,-0.08,-1.5656,0.4611,6783647,34731040.6,7400434595.89,7400434595.89,4553
2018-10-12,'000021,深科技,5.11,5.32,4.83,5.3,5.36,-0.25,-4.6642,0.769,11313843,57485114.56,7518135344.93,7518135344.93,6478
2018-10-11,'000021,深科技,5.36,5.77,5.32,5.77,5.91,-0.55,-9.3063,0.7532,11081869,60834900.3,7885950185.68,7885950185.68,6604
2018-10-10,'000021,深科技,5.91,5.94,5.85,5.91,5.9,0.01,0.1695,0.2145,3155448,18597772.17,8695142835.33,8695142835.33,3370
2018-10-09,'000021,深科技,5.9,6.0,5.88,5.99,5.95,-0.05,-0.8403,0.305,4486870,26599851.59,8680430241.7,8680430241.7,5268
2018-10-08,'000021,深科技,5.95,6.04,5.94,5.99,6.1,-0.15,-2.459,0.3488,5132223,30699102.52,8753993209.85,8753993209.85,4548
2018-09-28,'000021,深科技,6.1,6.11,6.06,6.07,6.06,0.04,0.6601,0.3085,4538899,27628431.06,8974682114.3,8974682114.3,3235
2018-09-27,'000021,深科技,6.06,6.2,6.05,6.19,6.17,-0.11,-1.7828,0.3747,5512343,33707207.73,8915831739.78,8915831739.78,5239
2018-09-26,'000021,深科技,6.17,6.22,6.14,6.16,6.18,-0.01,-0.1618,0.336,4943053,30566435.47,9077670269.71,9077670269.71,4428
2018-09-25,'000021,深科技,6.18,6.22,6.14,6.17,6.22,-0.04,-0.6431,0.2824,4154751,25660648.65,9092382863.34,9092382863.34,3570
2018-09-21,'000021,深科技,6.22,6.23,6.11,6.12,6.2,0.02,0.3226,0.5396,7938942,49034780.88,9151233237.86,9151233237.86,5394
2018-09-20,'000021,深科技,6.2,6.39,6.12,6.16,6.14,0.06,0.9772,0.8209,12077195,75224497.89,9121808050.6,9121808050.6,7639
2018-09-19,'000021,深科技,6.14,6.18,5.95,5.96,5.98,0.16,2.6756,0.5677,8352184,50911724.68,9033532488.82,9033532488.82,5406
2018-09-18,'000021,深科技,5.98,6.0,5.88,5.89,5.89,0.09,1.528,0.2461,3620183,21507411.79,8798130990.74,8798130990.74,2991
2018-09-17,'000021,深科技,5.89,6.03,5.89,6.03,6.04,-0.15,-2.4834,0.3276,4819741,28541435.8,8665717648.07,8665717648.07,3440
2018-09-14,'000021,深科技,6.04,6.09,6.01,6.06,6.07,-0.03,-0.4942,0.2421,3561972,21548877.44,8886406552.52,8886406552.52,2859
2018-09-13,'000021,深科技,6.07,6.11,6.01,6.05,6.01,0.06,0.9983,0.3002,4416150,26739415.78,8930544333.41,8930544333.41,3245
2018-09-12,'000021,深科技,6.01,6.05,5.98,6.01,6.0,0.01,0.1667,0.2679,3941460,23678460.4,8842268771.63,8842268771.63,3196
2018-09-11,'000021,深科技,6.0,6.11,5.97,6.05,6.03,-0.03,-0.4975,0.3885,5715112,34481202.73,8827556178.0,8827556178.0,4472
2018-09-10,'000021,深科技,6.03,6.14,6.02,6.1,6.12,-0.09,-1.4706,0.2998,4410166,26778736.35,8871693958.89,8871693958.89,4684
2018-09-07,'000021,深科技,6.12,6.22,6.06,6.11,6.14,-0.02,-0.3257,0.3515,5171610,31778050.27,9004107301.56,9004107301.56,4307
2018-09-06,'000021,深科技,6.14,6.22,6.08,6.1,6.09,0.05,0.821,0.3056,4496813,27656801.97,9033532488.82,9033532488.82,4034
2018-09-05,'000021,深科技,6.09,6.23,6.08,6.2,6.22,-0.13,-2.09,0.3055,4494842,27613873.91,8959969520.67,8959969520.67,3904
2018-09-04,'000021,深科技,6.22,6.25,6.11,6.13,6.14,0.08,1.3029,0.3469,5104157,31621934.93,9151233237.86,9151233237.86,4482
2018-09-03,'000021,深科技,6.14,6.19,6.01,6.19,6.19,-0.05,-0.8078,0.3887,5719344,34846632.42,9033532488.82,9033532488.82,5283
2018-08-31,'000021,深科技,6.19,6.28,6.18,6.24,6.25,-0.06,-0.96,0.385,5664334,35205832.75,9107095456.97,9107095456.97,5563
2018-08-30,'000021,深科技,6.25,6.39,6.25,6.39,6.38,-0.13,-2.0376,0.342,5031225,31695781.0,9195371018.75,9195371018.75,4854
2018-08-29,'000021,深科技,6.38,6.49,6.34,6.49,6.47,-0.09,-1.391,0.3954,5816974,37139467.88,9386634735.94,9386634735.94,5963
2018-08-28,'000021,深科技,6.47,6.54,6.43,6.45,6.45,0.02,0.3101,0.4354,6405329,41476971.73,9519048078.61,9519048078.61,6050
2018-08-27,'000021,深科技,6.45,6.48,6.3,6.3,6.33,0.12,1.8957,0.4739,6972124,44807647.03,9489622891.35,9489622891.35,5265
2018-08-24,'000021,深科技,6.33,6.38,6.29,6.32,6.33,0.0,0.0,0.2974,4375077,27721524.38,9313071767.79,9313071767.79,4055
2018-08-23,'000021,深科技,6.33,6.37,6.21,6.22,6.22,0.11,1.7685,0.4348,6397227,40498075.38,9313071767.79,9313071767.79,5640
2018-08-22,'000021,深科技,6.22,6.4,6.21,6.39,6.41,-0.19,-2.9641,0.4361,6416759,40438134.54,9151233237.86,9151233237.86,4991
2018-08-21,'000021,深科技,6.41,6.45,6.34,6.37,6.38,0.03,0.4702,0.4133,6080114,38935214.96,9430772516.83,9430772516.83,4922
2018-08-20,'000021,深科技,6.38,6.4,6.23,6.24,6.38,0.0,0.0,0.4633,6817035,42951025.06,9386634735.94,9386634735.94,6065
2018-08-17,'000021,深科技,6.38,6.59,6.32,6.55,6.45,-0.07,-1.0853,0.4338,6382767,41271340.63,9386634735.94,9386634735.94,5781
2018-08-16,'000021,深科技,6.45,6.54,6.26,6.35,6.44,0.01,0.1553,0.3358,4940286,31764549.86,9489622891.35,9489622891.35,5142
2018-08-15,'000021,深科技,6.44,6.64,6.43,6.57,6.57,-0.13,-1.9787,0.3997,5880840,38367571.2,9474910297.72,9474910297.72,4824
2018-08-14,'000021,深科技,6.57,6.65,6.53,6.61,6.65,-0.08,-1.203,0.3562,5239912,34443733.26,9666174014.91,9666174014.91,4402
2018-08-13,'000021,深科技,6.65,6.7,6.41,6.5,6.57,0.08,1.2177,0.5943,8743176,57091087.21,9783874763.95,9783874763.95,6222
2018-08-10,'000021,深科技,6.57,6.59,6.5,6.55,6.57,0.0,0.0,0.4368,6427098,42090228.04,9666174014.91,9666174014.91,4202
2018-08-09,'000021,深科技,6.57,6.62,6.29,6.33,6.34,0.23,3.6278,0.7377,10853810,70715781.47,9666174014.91,9666174014.91,7869
2018-08-08,'000021,深科技,6.34,6.46,6.3,6.41,6.42,-0.08,-1.2461,0.3481,5121149,32610074.99,9327784361.42,9327784361.42,4433
2018-08-07,'000021,深科技,6.42,6.43,6.23,6.28,6.25,0.17,2.72,0.407,5988747,38002462.28,9445485110.46,9445485110.46,4973
2018-08-06,'000021,深科技,6.25,6.46,6.18,6.42,6.38,-0.13,-2.0376,0.4038,5940989,37562824.66,9195371018.75,9195371018.75,4869
2018-08-03,'000021,深科技,6.38,6.52,6.33,6.42,6.4,-0.02,-0.3125,0.3417,5027075,32360587.31,9386634735.94,9386634735.94,4932
2018-08-02,'000021,深科技,6.4,6.73,6.28,6.66,6.7,-0.3,-4.4776,0.7192,10581691,68340726.81,9416059923.2,9416059923.2,8341
2018-08-01,'000021,深科技,6.7,6.99,6.68,6.91,6.9,-0.2,-2.8986,0.5428,7985590,54807416.88,9857437732.1,9857437732.1,6349
2018-07-31,'000021,深科技,6.9,6.98,6.88,6.98,6.94,-0.04,-0.5764,0.3377,4968641,34364956.44,10151689604.7,10151689604.7,4052
2018-07-30,'000021,深科技,6.94,7.06,6.9,7.02,7.03,-0.09,-1.2802,0.523,7695163,53616752.1,10210539979.2,10210539979.2,6150
2018-07-27,'000021,深科技,7.03,7.04,6.92,7.03,7.04,-0.01,-0.142,0.4944,7273734,50869300.58,10342953321.9,10342953321.9,5830
2018-07-26,'000021,深科技,7.04,7.1,6.99,7.07,7.1,-0.06,-0.8451,0.612,9003578,63282251.05,10357665915.5,10357665915.5,6732
2018-07-25,'000021,深科技,7.1,7.23,7.06,7.1,7.08,0.02,0.2825,0.75,11033973,78708951.7,10445941477.3,10445941477.3,8226
2018-07-24,'000021,深科技,7.08,7.13,7.0,7.13,7.02,0.06,0.8547,0.8558,12590845,89101597.06,10416516290.0,10416516290.0,8792
2018-07-23,'000021,深科技,7.02,7.07,6.86,6.9,6.91,0.11,1.5919,0.6698,9855074,68868312.79,10328240728.3,10328240728.3,6993
2018-07-20,'000021,深科技,6.91,6.95,6.72,6.81,6.81,0.1,1.4684,0.5501,8093559,55452523.86,10166402198.3,10166402198.3,6030
2018-07-19,'000021,深科技,6.81,6.94,6.77,6.91,6.93,-0.12,-1.7316,0.5342,7859244,53667901.85,10019276262.0,10019276262.0,5695
2018-07-18,'000021,深科技,6.93,7.18,6.93,6.99,6.93,0.0,0.0,0.8101,11918451,84095751.61,10195827385.6,10195827385.6,7726
2018-07-17,'000021,深科技,6.93,6.93,6.8,6.88,6.91,0.02,0.2894,0.4882,7182285,49394980.5,10195827385.6,10195827385.6,6038
2018-07-16,'000021,深科技,6.91,7.02,6.78,6.81,6.82,0.09,1.3196,0.8036,11822838,81517494.85,10166402198.3,10166402198.3,6953
2018-07-13,'000021,深科技,6.82,6.89,6.77,6.88,6.86,-0.04,-0.5831,0.5311,7813443,53194455.3,10033988855.7,10033988855.7,5057
2018-07-12,'000021,深科技,6.86,6.93,6.7,6.74,6.67,0.19,2.8486,0.8055,11850900,81018115.4,10092839230.2,10092839230.2,8205
2018-07-11,'000021,深科技,6.67,6.78,6.57,6.78,6.87,-0.2,-2.9112,0.5965,8775548,58409361.14,9813299951.21,9813299951.21,6615
2018-07-10,'000021,深科技,6.87,6.92,6.77,6.86,6.86,0.01,0.1458,0.5691,8372702,57246842.59,10107551823.8,10107551823.8,6348
2018-07-09,'000021,深科技,6.86,6.9,6.68,6.76,6.72,0.14,2.0833,0.7559,11121427,75812819.53,10092839230.2,10092839230.2,7361
2018-07-06,'000021,深科技,6.72,6.85,6.44,6.52,6.5,0.22,3.3846,0.9006,13249771,88243541.88,9886862919.36,9886862919.36,10075
2018-07-05,'000021,深科技,6.5,6.82,6.48,6.72,6.78,-0.28,-4.1298,0.5656,8320786,55380354.35,9563185859.5,9563185859.5,7098
2018-07-04,'000021,深科技,6.78,6.94,6.7,6.94,6.86,-0.08,-1.1662,0.6502,9565756,65027619.58,9975138481.14,9975138481.14,8182
2018-07-03,'000021,深科技,6.86,6.9,6.54,6.62,6.66,0.2,3.003,0.691,10166499,68681746.38,10092839230.2,10092839230.2,8071
2018-07-02,'000021,深科技,6.66,6.84,6.58,6.82,6.82,-0.16,-2.346,0.5344,7862111,52874556.25,9798587357.58,9798587357.58,6528
2018-06-29,'000021,深科技,6.82,6.83,6.56,6.59,6.59,0.23,3.4901,0.6942,10213520,68845364.98,10033988855.7,10033988855.7,7398
2018-06-28,'000021,深科技,6.59,6.74,6.55,6.6,6.6,-0.01,-0.1515,0.5243,7713747,51151110.49,9695599202.17,9695599202.17,7127
2018-06-27,'000021,深科技,6.65,6.78,6.58,6.62,6.63,0.02,0.3017,0.6194,9112475,60774677.26,9783874763.95,9783874763.95,7172
2018-06-26,'000021,深科技,6.63,6.79,6.28,6.36,6.41,0.22,3.4321,0.838,12328464,81336072.02,9754449576.69,9754449576.69,9709
2018-06-25,'000021,深科技,6.41,6.59,6.39,6.52,6.44,-0.03,-0.4658,0.4855,7143686,46426874.54,9430772516.83,9430772516.83,6285
2018-06-22,'000021,深科技,6.44,6.48,6.0,6.23,6.28,0.16,2.5478,0.6862,10095298,64120256.88,9474910297.72,9474910297.72,7930
2018-06-21,'000021,深科技,6.28,6.84,6.24,6.82,6.82,-0.54,-7.9179,1.0999,16182652,106161464.18,9239508799.64,9239508799.64,9088
2018-06-20,'000021,深科技,6.82,6.91,6.62,6.78,6.84,-0.02,-0.2924,0.7984,11746723,79697656.22,10033988855.7,10033988855.7,7611
2018-06-19,'000021,深科技,6.84,7.44,6.71,7.44,7.45,-0.61,-8.1879,1.3533,19910595,138306750.9,10063414042.9,10063414042.9,11558
2018-06-15,'000021,深科技,7.45,7.77,7.39,7.72,7.72,-0.27,-3.4974,0.8212,12081578,91072924.0,10960882254.4,10960882254.4,8561
2018-06-14,'000021,深科技,7.72,7.86,7.71,7.75,7.76,-0.04,-0.5155,0.4417,6498839,50543417.64,11358122282.4,11358122282.4,4267
2018-06-13,'000021,深科技,7.76,7.94,7.75,7.84,7.86,-0.1,-1.2723,0.4395,6465689,50696599.37,11416972656.9,11416972656.9,4655
2018-06-12,'000021,深科技,7.86,7.89,7.67,7.81,7.78,0.08,1.0283,0.4535,6672585,52113829.61,11564098593.2,11564098593.2,5040
2018-06-11,'000021,深科技,7.78,7.84,7.71,7.81,7.8,-0.02,-0.2564,0.3505,5157166,40138810.06,11446397844.1,11446397844.1,4127
2018-06-08,'000021,深科技,7.8,8.01,7.69,7.97,8.01,-0.21,-2.6217,0.8427,12398429,97077121.28,11475823031.4,11475823031.4,7945
2018-06-07,'000021,深科技,8.01,8.15,8.0,8.12,8.09,-0.08,-0.9889,0.4004,5890837,47493302.58,11784787497.6,11784787497.6,4275
2018-06-06,'000021,深科技,8.09,8.16,8.05,8.13,8.14,-0.05,-0.6143,0.4506,6629500,53598106.39,11902488246.7,11902488246.7,4914
2018-06-05,'000021,深科技,8.14,8.15,7.98,7.98,7.95,0.19,2.3899,0.5904,8686578,70168740.37,11976051214.8,11976051214.8,5816
2018-06-04,'000021,深科技,7.95,8.02,7.91,7.97,7.91,0.04,0.5057,0.3858,5676393,45289995.8,11696511935.9,11696511935.9,4412
2018-06-01,'000021,深科技,7.91,8.04,7.86,8.0,8.01,-0.1,-1.2484,0.48,7061528,56144567.5,11637661561.3,11637661561.3,5456
2018-05-31,'000021,深科技,8.01,8.08,7.93,7.94,7.95,0.06,0.7547,0.687,10107451,80941650.01,11784787497.6,11784787497.6,6779
2018-05-30,'000021,深科技,7.95,8.16,7.83,8.16,8.2,-0.25,-3.0488,0.9673,14231241,114247316.68,11696511935.9,11696511935.9,10158
2018-05-29,'000021,深科技,8.2,8.29,8.14,8.16,8.17,0.03,0.3672,0.5082,7477360,61428387.08,12064326776.6,12064326776.6,5685
2018-05-28,'000021,深科技,8.17,8.33,8.15,8.31,8.32,-0.15,-1.8029,0.6819,10033011,82481041.64,12020188995.7,12020188995.7,7194
2018-05-25,'000021,深科技,8.32,8.51,8.31,8.51,8.51,-0.19,-2.2327,0.8307,12221980,102349599.7,12240877900.2,12240877900.2,8208
2018-05-24,'000021,深科技,8.51,8.58,8.44,8.53,8.56,-0.05,-0.5841,0.7814,11497095,97997320.9,12520417179.1,12520417179.1,6755
2018-05-23,'000021,深科技,8.56,8.68,8.4,8.53,8.54,0.02,0.2342,1.3575,19972550,170822801.04,12593980147.3,12593980147.3,12560
2018-05-22,'000021,深科技,8.54,8.58,8.46,8.58,8.55,-0.01,-0.117,0.6894,10142869,86246014.02,12564554960.0,12564554960.0,6631
2018-05-21,'000021,深科技,8.55,8.58,8.45,8.45,8.39,0.16,1.907,0.9817,14442745,123248146.21,12579267553.6,12579267553.6,9007
2018-05-18,'000021,深科技,8.39,8.47,8.25,8.44,8.42,-0.03,-0.3563,1.0211,15023470,125637272.1,12343866055.6,12343866055.6,9171
2018-05-17,'000021,深科技,8.42,8.51,8.41,8.49,8.45,-0.03,-0.355,0.5776,8498300,71782172.0,12388003836.5,12388003836.5,5831
2018-05-16,'000021,深科技,8.45,8.58,8.43,8.56,8.61,-0.16,-1.8583,0.8397,12354898,105205129.09,12432141617.4,12432141617.4,7995
2018-05-15,'000021,深科技,8.61,8.62,8.33,8.52,8.52,0.09,1.0563,1.4932,21968565,186110973.15,12667543115.4,12667543115.4,13005
2018-05-14,'000021,深科技,8.52,8.71,8.5,8.55,8.72,-0.2,-2.2936,1.2776,18796744,161554334.65,12535129772.8,12535129772.8,11732
2018-05-11,'000021,深科技,8.72,8.87,8.71,8.84,8.84,-0.12,-1.3575,1.0678,15710168,137811514.41,12829381645.4,12829381645.4,10310
2018-05-10,'000021,深科技,8.84,8.94,8.7,8.9,8.89,-0.05,-0.5624,1.6752,24646149,217037828.38,13005932768.9,13005932768.9,15051
2018-05-09,'000021,深科技,8.89,9.08,8.84,9.0,8.99,-0.1,-1.1123,1.5416,22680599,203385732.04,13079495737.1,13079495737.1,13806
2018-05-08,'000021,深科技,8.99,9.04,8.9,9.04,9.05,-0.06,-0.663,1.4354,21118781,189337550.28,13226621673.4,13226621673.4,13067
2018-05-07,'000021,深科技,9.05,9.06,8.83,8.95,8.94,0.11,1.2304,1.5491,22791861,205047685.73,13314897235.1,13314897235.1,12927
2018-05-04,'000021,深科技,8.94,9.15,8.93,8.95,9.03,-0.09,-0.9967,1.3342,19629354,176963189.93,13153058705.2,13153058705.2,13984
2018-05-03,'000021,深科技,9.03,9.12,8.66,8.83,8.87,0.16,1.8038,1.8684,27489404,244211963.24,13285472047.9,13285472047.9,18804
2018-05-02,'000021,深科技,8.87,9.26,8.76,9.12,9.34,-0.47,-5.0321,2.9675,43659890,393127507.15,13050070549.8,13050070549.8,27374
2018-04-27,'000021,深科技,9.34,9.78,9.18,9.7,9.59,-0.25,-2.6069,2.642,38870365,365698918.98,13741562450.4,13741562450.4,25267
2018-04-26,'000021,深科技,9.59,9.87,9.52,9.6,9.73,-0.14,-1.4388,3.0287,44559802,432917153.12,14109377291.2,14109377291.2,27205
2018-04-25,'000021,深科技,9.73,9.94,9.49,9.52,9.65,0.08,0.829,4.4309,65189503,637303315.85,14315353602.0,14315353602.0,39004
2018-04-24,'000021,深科技,9.65,9.65,9.16,9.26,9.25,0.4,4.3243,3.2606,47971585,451917100.64,14197652853.0,14197652853.0,29399
2018-04-23,'000021,深科技,9.25,9.66,9.04,9.65,9.67,-0.42,-4.3433,4.0659,59819474,558450334.05,13609149107.8,13609149107.8,39767
2018-04-20,'000021,深科技,9.67,9.92,9.38,9.41,9.54,0.13,1.3627,5.4396,80030742,776209408.29,14227078040.2,14227078040.2,53824
2018-04-19,'000021,深科技,9.54,9.97,9.51,9.69,9.41,0.13,1.3815,7.707,113390678,1104650864.52,14035814323.0,14035814323.0,68873
2018-04-18,'000021,深科技,9.41,9.41,8.5,8.63,8.55,0.86,10.0585,3.4334,50514004,457445993.18,13844550605.8,13844550605.8,25568
2018-04-17,'000021,深科技,8.55,9.08,8.5,8.93,8.91,-0.36,-4.0404,1.8367,27022578,237905787.16,12579267553.6,12579267553.6,16614
2018-04-16,'000021,深科技,8.91,8.94,8.6,8.73,8.77,0.14,1.5964,1.545,22730735,200672351.78,13108920924.3,13108920924.3,12475
2018-04-13,'000021,深科技,8.77,8.96,8.77,8.82,8.75,0.02,0.2286,1.3546,19930194,176475770.89,12902944613.5,12902944613.5,11721
2018-04-12,'000021,深科技,8.75,8.9,8.67,8.68,8.77,-0.02,-0.2281,1.4173,20851837,183184020.66,12873519426.2,12873519426.2,15041
2018-04-11,'000021,深科技,8.77,8.78,8.52,8.56,8.56,0.21,2.4533,1.5766,23196389,201391561.34,12902944613.5,12902944613.5,13357
2018-04-10,'000021,深科技,8.56,8.56,8.32,8.47,8.44,0.12,1.4218,0.963,14168501,119404665.36,12593980147.3,12593980147.3,9911
2018-04-09,'000021,深科技,8.44,8.52,8.2,8.39,8.48,-0.04,-0.4717,1.0459,15388004,129012328.96,12417429023.7,12417429023.7,9003
2018-04-04,'000021,深科技,8.48,8.83,8.45,8.78,8.78,-0.3,-3.4169,1.4097,20740768,179308484.09,12476279398.2,12476279398.2,13598
2018-04-03,'000021,深科技,8.78,8.85,8.6,8.78,8.94,-0.16,-1.7897,1.7017,25036198,218344623.15,12917657207.1,12917657207.1,14207
2018-04-02,'000021,深科技,8.94,9.12,8.68,8.8,8.74,0.2,2.2883,2.521,37090214,331923352.08,13153058705.2,13153058705.2,21411
2018-03-30,'000021,深科技,8.74,8.84,8.5,8.5,8.46,0.28,3.3097,1.5348,22580971,196711033.22,12858806832.6,12858806832.6,14299
2018-03-29,'000021,深科技,8.46,8.48,8.36,8.37,8.37,0.09,1.0753,0.7887,11603378,97726036.22,12446854211.0,12446854211.0,7110
2018-03-28,'000021,深科技,8.37,8.47,8.26,8.28,8.47,-0.1,-1.1806,0.8809,12961012,108625548.82,12314440868.3,12314440868.3,8546
2018-03-27,'000021,深科技,8.47,8.58,8.2,8.25,8.13,0.34,4.182,1.4837,21829227,183654142.55,12461566804.6,12461566804.6,14599
2018-03-26,'000021,深科技,8.13,8.18,7.66,7.78,8.02,0.11,1.3716,1.3504,19867281,157376807.92,11961338621.2,11961338621.2,12424
2018-03-23,'000021,深科技,8.02,8.69,8.02,8.66,8.9,-0.88,-9.8876,2.4563,36139245,301259794.15,11799500091.3,11799500091.3,22849
2018-03-22,'000021,深科技,8.9,8.92,8.61,8.78,8.78,0.12,1.3667,1.3421,19745760,173554690.27,13094208330.7,13094208330.7,12332
2018-03-21,'000021,深科技,8.78,9.03,8.71,8.74,8.71,0.07,0.8037,1.721,25320842,225231195.91,12917657207.1,12917657207.1,16042
2018-03-20,'000021,深科技,8.71,8.76,8.54,8.67,8.83,-0.12,-1.359,1.1926,17546032,151697470.56,12814669051.7,12814669051.7,10776
2018-03-19,'000021,深科技,8.83,8.98,8.78,8.78,8.81,0.02,0.227,0.9602,14127729,125590923.92,12991220175.3,12991220175.3,8759
2018-03-16,'000021,深科技,8.81,8.95,8.79,8.8,8.83,-0.02,-0.2265,1.0017,14737232,130680844.0,12961794988.0,12961794988.0,8035
2018-03-15,'000021,深科技,8.83,8.88,8.65,8.75,8.79,0.04,0.4551,1.1159,16417817,144083780.7,12991220175.3,12991220175.3,11149
2018-03-14,'000021,深科技,8.79,9.03,8.77,9.01,9.06,-0.27,-2.9801,1.532,22539282,200376250.26,12932369800.8,12932369800.8,14506
2018-03-13,'000021,深科技,9.06,9.23,8.95,9.09,9.12,-0.06,-0.6579,1.9019,27981731,254190353.55,13329609828.8,13329609828.8,15532
